epoch,train_loss_mean,val_loss,learning_rate,val_map50,val_map50_95,selection_metric,selection_value,is_best,elapsed_seconds,images_seen,images_trained,images_skipped
222,1.73333,2.17514,0.001,0.98597,0.78938,ultralytics_fitness,0.8090390000000001,false,1173.02,320,320,0
223,1.7340499999999999,2.1950000000000003,0.001,0.98663,0.78177,ultralytics_fitness,0.8022560000000001,false,1178.2,320,320,0
224,1.71237,2.17124,0.001,0.98821,0.78851,ultralytics_fitness,0.8084800000000001,false,1183.49,320,320,0
225,1.71913,2.17557,0.001,0.98833,0.78773,ultralytics_fitness,0.80779,false,1188.69,320,320,0
226,1.72664,2.17508,0.001,0.98805,0.78721,ultralytics_fitness,0.8072940000000001,false,1193.91,320,320,0
227,1.70331,2.17188,0.001,0.98844,0.78844,ultralytics_fitness,0.80844,false,1198.95,320,320,0
228,1.74228,2.19995,0.001,0.98878,0.78406,ultralytics_fitness,0.804532,false,1204.3,320,320,0
229,1.70823,2.17037,0.001,0.98771,0.78671,ultralytics_fitness,0.80681,false,1209.54,320,320,0
230,1.7366000000000001,2.1968300000000003,0.001,0.98803,0.7831,ultralytics_fitness,0.803593,false,1214.89,320,320,0
231,1.7109999999999999,2.2224399999999997,0.001,0.98702,0.77774,ultralytics_fitness,0.7986679999999999,false,1220.18,320,320,0
232,1.70759,2.1945699999999997,0.001,0.9872,0.78287,ultralytics_fitness,0.803303,false,1225.4,320,320,0
233,1.7169699999999999,2.1679,0.001,0.98762,0.79278,ultralytics_fitness,0.8122640000000001,false,1230.73,320,320,0
234,1.69318,2.19388,0.001,0.98742,0.78438,ultralytics_fitness,0.804684,false,1236.1,320,320,0
235,1.7055699999999998,2.16878,0.001,0.98802,0.78986,ultralytics_fitness,0.8096760000000001,false,1241.32,320,320,0
236,1.7129500000000002,2.20032,0.001,0.98771,0.78325,ultralytics_fitness,0.803696,false,1246.63,320,320,0
237,1.70763,2.17029,0.001,0.9882,0.78998,ultralytics_fitness,0.809802,false,1251.94,320,320,0
